AtcoCode,CommonName,Easting,Northing,Longitude,LocalityName,Latitude,ShortCommonName,Street,Status,Indicator,StopType,,
700000000208,Springvale (West Circular Road),331117,374254,-5.9719953585,Belfast Metro Ops,54.5994939379,,,active,,BusCoachTramOnStreetPoint,,
700000000209,126 Belmont Road,337747,374461,-5.8693885919,Belfast Metro Ops,54.5995907898,,,active,,BusCoachTramOnStreetPoint,,
700000000210,Springvale Parade,331212,374333,-5.9704911549,Belfast Metro Ops,54.6001785267,,,active,,BusCoachTramOnStreetPoint,,
700000000211,Belmont Church Road,338020,374475,-5.8651610742,Belfast Metro Ops,54.5996420739,,,active,,BusCoachTramOnStreetPoint,,
700000000212,Springvale Campus,331323,374491,-5.9687041792,Belfast Metro Ops,54.601568157,,,active,,BusCoachTramOnStreetPoint,,
700000000213,Pine Lodge,338155,374522,-5.8630516942,Belfast Metro Ops,54.6000271414,,,active,,BusCoachTramOnStreetPoint,,
700000000214,Workman Avenue,331510,374591,-5.9657678172,Belfast Metro Ops,54.6024173236,,,active,,BusCoachTramOnStreetPoint,,
700000000215,212 Belmont Road,338450,374590,-5.8584585284,Belfast Metro Ops,54.6005569292,,,active,,BusCoachTramOnStreetPoint,,
700000000216,Lanark Way,331710,374495,-5.9627181925,Belfast Metro Ops,54.6015034738,,,active,,BusCoachTramOnStreetPoint,,
700000000217,37 Old Holywood Road,338891,375267,-5.8513198448,Belfast Metro Ops,54.6065133,,,active,,BusCoachTramOnStreetPoint,,
700000000218,Springfield Road 197,331866,374313,-5.9603876641,Belfast Metro Ops,54.599828966,,,active,,BusCoachTramOnStreetPoint,,
700000000219,Campbell College,338752,374668,-5.8537522921,Belfast Metro Ops,54.6011743893,,,active,,BusCoachTramOnStreetPoint,,
700000000220,Blackstaff Bar,331921,374216,-5.9595807919,Belfast Metro Ops,54.5989438285,,,active,,BusCoachTramOnStreetPoint,,
700000000221,Schomberg Avenue,338833,374886,-5.8523968515,Belfast Metro Ops,54.6031090943,,,active,,BusCoachTramOnStreetPoint,,
700000000222,Peter Pan Complex,332005,374095,-5.9583363492,Belfast Metro Ops,54.5978356657,,,active,,BusCoachTramOnStreetPoint,,
700000000223,2 Massey Avenue,339108,375123,-5.8480324177,Belfast Metro Ops,54.6051610325,,,active,,BusCoachTramOnStreetPoint,,
700000000224,Grosvenor Road (Royal Hospital),332309,373862,-5.9537409598,Belfast Metro Ops,54.5956645612,,,active,,BusCoachTramOnStreetPoint,,
700000000225,Netherleigh Mews,339206,375035,-5.8465587313,Belfast Metro Ops,54.6043441283,,,active,,BusCoachTramOnStreetPoint,,
700000000226,Grosvenor Road Surgery,332532,373816,-5.9503139762,Belfast Metro Ops,54.5951932559,,,active,,BusCoachTramOnStreetPoint,,
700000000227,Massey Avenue (Castlehill Road),339352,375008,-5.8443139575,Belfast Metro Ops,54.6040615645,,,active,,BusCoachTramOnStreetPoint,,
700000000228,Grosvenor Road Post Office,332694,373828,-5.9478039619,Belfast Metro Ops,54.5952585335,,,active,,BusCoachTramOnStreetPoint,,
700000000229,Cloverhill Gardens,339529,374960,-5.8415998495,Belfast Metro Ops,54.6035819012,,,active,,BusCoachTramOnStreetPoint,,
700000000230,Cullingtree Road,332799,373841,-5.9461747373,Belfast Metro Ops,54.5953476964,,,active,,BusCoachTramOnStreetPoint,,
700000000231,42 Massey Avenue,339704,374840,-5.8389509767,Belfast Metro Ops,54.6024564121,,,active,,BusCoachTramOnStreetPoint,,
700000000232,Grosvenor Road PSNI Station,333273,373896,-5.93881772,Belfast Metro Ops,54.59572208,,,active,,BusCoachTramOnStreetPoint,,
700000000233,Parliament Buildings,340138,374959,-5.83218366,Belfast Metro Ops,54.6034046041,,,active,,BusCoachTramOnStreetPoint,,
700000000234,Grosvenor Road / Gt. Victoria St,333430,373905,-5.936390148,Belfast Metro Ops,54.5957562675,,,active,,BusCoachTramOnStreetPoint,,
700000000235,I T Division,340462,374626,-5.827322844,Belfast Metro Ops,54.6003260044,,,active,,BusCoachTramOnStreetPoint,,
700000000236,Dargan Road,335800,377740,-5.8979752239,Belfast Metro Ops,54.6295525404,,,active,,BusCoachTramOnStreetPoint,,
700000000237,Castle Buildings,340391,374431,-5.8285240124,Belfast Metro Ops,54.5985948312,,,active,,BusCoachTramOnStreetPoint,,
700000000238,Glengall St Ulsterbus Alighting,333451,373825,-5.9361018065,Belfast Europa,54.5950325537,,,active,,BusCoachTramOnStreetPoint,,
700000000239,Sports Ground,340375,374275,-5.82883552,Belfast Metro Ops,54.5972053,,,active,,BusCoachTramOnStreetPoint,,
700000000240,Europa Stand One,333439,373811,-5.9362936871,Belfast Metro Ops,54.5949100369,,,active,,BusCoachTramOnStreetPoint,,
700000000241,Dundonald House,340485,374100,-5.8272197177,Belfast Metro Ops,54.5955999368,,,active,,BusCoachTramOnStreetPoint,,
700000000242,Ballygomartin Pres Lecture Hall,331005,375175,-5.9733163455,Belfast Metro Ops,54.6077911368,,,active,,BusCoachTramOnStreetPoint,,
700000000243,Craigantlet Buildings,340452,374261,-5.8276604553,Belfast Metro Ops,54.5970552693,,,active,,BusCoachTramOnStreetPoint,,
700000000244,Ballygomartin Baptist Church,330977,375064,-5.9737988891,Belfast Metro Ops,54.6068018959,,,active,,BusCoachTramOnStreetPoint,,
700000000245,Castle Buildings,340384,374443,-5.82861888,Belfast Metro Ops,54.59870525,,,active,,BusCoachTramOnStreetPoint,,
700000000246,West Circular Crescent,330952,374948,-5.974237244,Belfast Metro Ops,54.6057669892,,,active,,BusCoachTramOnStreetPoint,,
700000000247,Dept of Agriculture,340442,374697,-5.82760214,Belfast Metro Ops,54.60097193,,,active,,BusCoachTramOnStreetPoint,,
700000000248,West Circular Road 117,330934,374780,-5.974590508,Belfast Metro Ops,54.6042634436,,,active,,BusCoachTramOnStreetPoint,,
700000000249,Parliament Buildings,340136,374938,-5.8322158117,Belfast Metro Ops,54.6032190079,,,active,,BusCoachTramOnStreetPoint,,
700000000250,West Circular Road Flat 8,330942,374582,-5.974555065,Belfast Metro Ops,54.6024838458,,,active,,BusCoachTramOnStreetPoint,,
700000000251,Stormont (Massey Avenue Gates),339724,374821,-5.838650772,Belfast Metro Ops,54.6022803332,,,active,,BusCoachTramOnStreetPoint,,
700000000252,West Circular Road 59,330974,374413,-5.9741355861,Belfast Metro Ops,54.6009583807,,,active,,BusCoachTramOnStreetPoint,,
700000000253,15 Massey Avenue,339553,374929,-5.8412434766,Belfast Metro Ops,54.6032970056,,,active,,BusCoachTramOnStreetPoint,,
700000000254,Aughnacloy Hillcrest,266120,352899,-6.9822002423,Dungannon,54.4203655209,,Dungannon,active,,BusCoachTramOnStreetPoint,,
700000000255,Castlehill Road (Massey Avenue),339341,374993,-5.8444911646,Belfast Metro Ops,54.6039299443,,,active,,BusCoachTramOnStreetPoint,,
700000000256,J P Corry,330840,374030,-5.9763781859,Belfast Metro Ops,54.5975546947,,,active,,BusCoachTramOnStreetPoint,,
700000000257,Massey Green,339020,375085,-5.8494111725,Belfast Metro Ops,54.604844108,,,active,,BusCoachTramOnStreetPoint,,
700000000258,Springfield Park,330607,374019,-5.9799856425,Belfast Metro Ops,54.5975161324,,,active,,BusCoachTramOnStreetPoint,,
700000000259,Old Holywood Road,338919,374992,-5.8510169406,Belfast Metro Ops,54.6040370187,,,active,,BusCoachTramOnStreetPoint,,
700000000260,712 Springfield Road.,330380,373933,-5.9835336043,Belfast Metro Ops,54.5968026064,,,active,,BusCoachTramOnStreetPoint,,
700000000261,Schomberg Avenue,338837,374880,-5.8523378375,Belfast Metro Ops,54.6030541364,,,active,,BusCoachTramOnStreetPoint,,
700000000262,Divismore Crescent,330164,373699,-5.986976927,Belfast Metro Ops,54.5947574774,,,active,,BusCoachTramOnStreetPoint,,
700000000263,Campbell College,338795,374730,-5.8530549016,Belfast Metro Ops,54.6017218802,,,active,,BusCoachTramOnStreetPoint,,
700000000264,Mount Alverno Garage,329969,373488,-5.9900850752,Belfast Metro Ops,54.5929133376,,,active,,BusCoachTramOnStreetPoint,,
700000000265,Ormiston,338364,374549,-5.8598075387,Belfast Metro Ops,54.6002124064,,,active,,BusCoachTramOnStreetPoint,,
700000000266,Whiterock Business Park,329901,373369,-5.99118895,Belfast Metro Ops,54.5918624699,,,active,,BusCoachTramOnStreetPoint,,
700000000267,Strathearn Court,338089,374489,-5.8640876624,Belfast Metro Ops,54.5997489235,,,active,,BusCoachTramOnStreetPoint,,
700000000268,Turf Lodge Shops,329796,373127,-5.9929190701,Belfast Metro Ops,54.5897168443,,,active,,BusCoachTramOnStreetPoint,,
700000000269,Belmont Primary School,337936,374440,-5.86647626,Belfast Metro Ops,54.5993507912,,,active,,BusCoachTramOnStreetPoint,,
700000000270,Monagh Road,329883,372783,-5.9917261295,Belfast Metro Ops,54.5866062589,,,active,,BusCoachTramOnStreetPoint,,
700000000271,Belmont Park,337800,374443,-5.8685775832,Belfast Metro Ops,54.5994147765,,,active,,BusCoachTramOnStreetPoint,,
700000000272,Aitnamona Crescent,329913,372483,-5.9913949447,Belfast Metro Ops,54.5839053021,,,active,,BusCoachTramOnStreetPoint,,
700000000273,139 Belmont Road,337517,374492,-5.8729301996,Belfast Metro Ops,54.5999316313,,,active,,BusCoachTramOnStreetPoint,,
700000000274,Monagh By-Pass (Glen Road),330047,372293,-5.9894077813,Belfast Metro Ops,54.5821651714,,,active,,BusCoachTramOnStreetPoint,,
700000000275,Belmont Road (Gelstons Corner),337287,374527,-5.8764699998,Belfast Metro Ops,54.6003082772,,,active,,BusCoachTramOnStreetPoint,,
700000000276,Opp Fruithill Park/Kennedy Way,330173,372195,-5.9875037111,Belfast Metro Ops,54.5812529973,,,active,,BusCoachTramOnStreetPoint,,
700000000277,Botanic Avenue (Shaftsbury Square),333639,373167,-5.9334944532,Belfast Metro Ops,54.5890759495,,,active,,BusCoachTramOnStreetPoint,,
700000000279,Botanic Avenue,333712,372935,-5.9324715356,Belfast Metro Ops,54.5869739621,,,active,,BusCoachTramOnStreetPoint,,
700000000280,Stop After Council Depot,330408,371959,-5.9839762924,Belfast Metro Ops,54.5790738391,,,active,,BusCoachTramOnStreetPoint,,
700000000281,College Green,333753,372699,-5.9319451451,Belfast Metro Ops,54.5848445125,,,active,,BusCoachTramOnStreetPoint,,
700000000282,Os Kennedy Way Council Depot,330379,371972,-5.984418717,Belfast Metro Ops,54.579198014,,,active,,BusCoachTramOnStreetPoint,,
700000000283,Rugby Road,333925,372692,-5.9292898378,Belfast Metro Ops,54.5847362027,,,active,,BusCoachTramOnStreetPoint,,
700000000284,Fruithill Park,330176,372176,-5.9874657537,Belfast Metro Ops,54.5810816532,,,active,,BusCoachTramOnStreetPoint,,
700000000285,Dudley Street,334079,372728,-5.926893152,Belfast Metro Ops,54.5850186203,,,active,,BusCoachTramOnStreetPoint,,
700000000286,Monagh By-Pass (Glen Road),330007,372294,-5.9900255766,Belfast Metro Ops,54.5821844211,,,active,,BusCoachTramOnStreetPoint,,
700000000287,University Avenue,334282,372780,-5.9237317596,Belfast Metro Ops,54.5854316304,,,active,,BusCoachTramOnStreetPoint,,
700000000288,Aitnamona Crescent,329891,372475,-5.9917385237,Belfast Metro Ops,54.5838391264,,,active,,BusCoachTramOnStreetPoint,,
700000000289,Ormeau Road (Agincourt Avenue),334382,372630,-5.9222441062,Belfast Metro Ops,54.5840591524,,,active,,BusCoachTramOnStreetPoint,,
700000000290,Monagh Road,329881,372773,-5.9917614621,Belfast Metro Ops,54.5865169967,,,active,,BusCoachTramOnStreetPoint,,
700000000291,Ormeau Park,334442,372380,-5.921441586,Belfast Metro Ops,54.5817983104,,,active,,BusCoachTramOnStreetPoint,,
700000000292,Monagh Road Shops,329793,373144,-5.9929579406,Belfast Metro Ops,54.5898702316,,,active,,BusCoachTramOnStreetPoint,,
700000000293,Candahar Street,334500,372240,-5.920594364,Belfast Metro Ops,54.5805290867,,,active,,BusCoachTramOnStreetPoint,,
700000000294,Mount Alverno Garage,329940,373465,-5.9905435839,Belfast Metro Ops,54.5927143008,,,active,,BusCoachTramOnStreetPoint,,
700000000295,South Parade,334582,372062,-5.9194122982,Belfast Metro Ops,54.5789112306,,,active,,BusCoachTramOnStreetPoint,,
700000000296,New Barnsley Parade,330147,373699,-5.9872397585,Belfast Metro Ops,54.5947618494,,,active,,BusCoachTramOnStreetPoint,,
700000000297,Ulidia,334677,371874,-5.9180264283,Belfast Metro Ops,54.5771971293,,,active,,BusCoachTramOnStreetPoint,,
700000000298,665 Springfield Road.,330249,373799,-5.985618448,Belfast Metro Ops,54.5956333574,,,active,,BusCoachTramOnStreetPoint,,
700000000299,Ballynafeigh,334818,371553,-5.9159961765,Belfast Metro Ops,54.5742773541,,,active,,BusCoachTramOnStreetPoint,,
700000000300,651 Springfield Road.,330347,373914,-5.9840522596,Belfast Metro Ops,54.5966405354,,,active,,BusCoachTramOnStreetPoint,,
700000000301,Nazareth House,334906,371343,-5.9147459612,Belfast Metro Ops,54.5723656317,,,active,,BusCoachTramOnStreetPoint,,
700000000302,Springfield Park,330608,374032,-5.9799644022,Belfast Metro Ops,54.5976325811,,,active,,BusCoachTramOnStreetPoint,,
700000000303,Rosetta (St John's Church),334977,371045,-5.9137741303,Belfast Metro Ops,54.5696746626,,,active,,BusCoachTramOnStreetPoint,,
700000000304,Whiterock Orange Hall,330943,374121,-5.9747450837,Belfast Metro Ops,54.5983449984,,,active,,BusCoachTramOnStreetPoint,,
700000000305,Hampton Park,335008,370756,-5.9134263583,Belfast Metro Ops,54.5670714515,,,active,,BusCoachTramOnStreetPoint,,
700000000306,St. Aiden's,330156,373603,-5.9871431296,Belfast Metro Ops,54.5938976954,,,active,,BusCoachTramOnStreetPoint,,
700000000307,Forestside,335259,370500,-5.9096789753,Belfast Metro Ops,54.5647037974,,,active,,BusCoachTramOnStreetPoint,,
700000000308,Whiterock Leisure Centre,330312,373498,-5.9847778742,Belfast Metro Ops,54.5929149176,,,active,,BusCoachTramOnStreetPoint,,
700000000309,Galwally,335304,370554,-5.9089589736,Belfast Metro Ops,54.5651765453,,,active,,BusCoachTramOnStreetPoint,,
700000000310,Ballymurphy Road,330481,373379,-5.982217974,Belfast Metro Ops,54.5918030586,,,active,,BusCoachTramOnStreetPoint,,
700000000311,Forestside,335155,370490,-5.9112902169,Belfast Metro Ops,54.56464178,,,active,,BusCoachTramOnStreetPoint,,
700000000312,Whiterock Belfast Met. College,330588,373308,-5.9805953517,Belfast Metro Ops,54.5911380639,,,active,,BusCoachTramOnStreetPoint,,
700000000313,Forster Green,335313,370071,-5.9090299917,Belfast Metro Ops,54.5608442855,,,active,,BusCoachTramOnStreetPoint,,
700000000314,St. Maria Goretti Nursery Sch,330837,373272,-5.9767620321,Belfast Metro Ops,54.5907505739,,,active,,BusCoachTramOnStreetPoint,,
700000000315,Saintfield Road (Mt.Oriel),335325,369829,-5.9089572627,Belfast Metro Ops,54.5586677476,,,active,,BusCoachTramOnStreetPoint,,
700000000316,Brittons Parade,330999,373240,-5.9742719287,Belfast Metro Ops,54.5904213959,,,active,,BusCoachTramOnStreetPoint,,
700000000317,Woodbreda,335374,369313,-5.9084398323,Belfast Metro Ops,54.5540259268,,,active,,BusCoachTramOnStreetPoint,,
700000000318,Whiterock Road,331186,373113,-5.9714377927,Belfast Metro Ops,54.5892328341,,,active,,BusCoachTramOnStreetPoint,,
700000000319,Beechill Park,335373,369054,-5.9085731777,Belfast Metro Ops,54.5516984967,,,active,,BusCoachTramOnStreetPoint,,
700000000320,Brittons Parade,330935,373244,-5.9752595177,Belfast Metro Ops,54.5904738649,,,active,,BusCoachTramOnStreetPoint,,
700000000321,Saintfield Road (Glenhugh Park),335540,368741,-5.9061373796,Belfast Metro Ops,54.548842317,,,active,,BusCoachTramOnStreetPoint,,
700000000322,St. Maria Goretti Nursery Sch,330804,373270,-5.9772730711,Belfast Metro Ops,54.5907411479,,,active,,BusCoachTramOnStreetPoint,,
700000000323,Forestside (Knockbreda Cemetry),335225,370301,-5.9102956222,Belfast Metro Ops,54.5629264287,,,active,,BusCoachTramOnStreetPoint,,
700000000324,Whiterock Belfast Met. College,330618,373288,-5.980140462,Belfast Metro Ops,54.590950774,,,active,,BusCoachTramOnStreetPoint,,
700000000325,Cromac Wood,334139,373443,-5.9256395351,Belfast Metro Ops,54.5914213961,,,active,,BusCoachTramOnStreetPoint,,
700000000326,Ballymurphy Road,330501,373354,-5.9819198836,Belfast Metro Ops,54.5915734657,,,active,,BusCoachTramOnStreetPoint,,
700000000327,Portadown Railway Station,300911,353988,-6.4460752782,Craigavon,54.4244358122,,Craigavon,active,,BusCoachTramOnStreetPoint,,
700000000328,Whiterock Library,330225,373551,-5.9860994074,Belfast Metro Ops,54.5934131167,,,active,,BusCoachTramOnStreetPoint,,
700000000329,Shaftesbury Avenue,334281,372961,-5.9236645538,Belfast Metro Ops,54.5870567599,,,active,,BusCoachTramOnStreetPoint,,
700000000330,Finaghy Road North,329876,370897,-5.9926669924,Belfast Metro Ops,54.5696764027,,,active,,BusCoachTramOnStreetPoint,,
700000000331,Hatfield Street,334330,372812,-5.9229683152,Belfast Metro Ops,54.5857143129,,,active,,BusCoachTramOnStreetPoint,,
700000000332,Finaghy Road North,329880,370869,-5.9926175432,Belfast Metro Ops,54.5694240054,,,active,,BusCoachTramOnStreetPoint,,
700000000333,Rosetta (Knockbreda Road),335090,371127,-5.9120020398,Belfast Metro Ops,54.5703775362,,,active,,BusCoachTramOnStreetPoint,,
700000000334,Shaw's Road (Stewartstown Road),329349,371348,-6.0006115974,Belfast Metro Ops,54.5738601431,,,active,,BusCoachTramOnStreetPoint,,
700000000335,Knock Eden,335264,371239,-5.9092621422,Belfast Metro Ops,54.571336537,,,active,,BusCoachTramOnStreetPoint,,
700000000336,Rosgoill Park,329209,371408,-6.0027486574,Belfast Metro Ops,54.5744345343,,,active,,BusCoachTramOnStreetPoint,,
700000000337,Mount Merrion Park,335519,371271,-5.9053073952,Belfast Metro Ops,54.5715556438,,,active,,BusCoachTramOnStreetPoint,,
700000000338,Shaw's Road (Hillhead Cottages),329090,371515,-6.0045406367,Belfast Metro Ops,54.5754254841,,,active,,BusCoachTramOnStreetPoint,,
700000000339,Wynchurch,335638,371270,-5.9034691769,Belfast Metro Ops,54.5715148148,,,active,,BusCoachTramOnStreetPoint,,
700000000340,Shaw's Road (Lenadoon Avenue),328774,371637,-6.0093705631,Belfast Metro Ops,54.5766012029,,,active,,BusCoachTramOnStreetPoint,,
700000000341,Mount Merrion Rosetta Road,335764,371214,-5.9015481781,Belfast Metro Ops,54.5709783442,,,active,,BusCoachTramOnStreetPoint,,
700000000342,Shaw's Road (Lenadoon Avenue),328731,371644,-6.0100320228,Belfast Metro Ops,54.5766749784,,,active,,BusCoachTramOnStreetPoint,,
700000000343,Mount Merrion Rosetta Road,335786,371189,-5.9012197941,Belfast Metro Ops,54.5707480211,,,active,,BusCoachTramOnStreetPoint,,
700000000344,Shaw's Road (Hillhead Cottages),329082,371534,-6.0046559291,Belfast Metro Ops,54.5755980979,,,active,,BusCoachTramOnStreetPoint,,
700000000345,Wynchurch,335606,371263,-5.9039668367,Belfast Metro Ops,54.5714605434,,,active,,BusCoachTramOnStreetPoint,,
700000000346,Shaw's Road (Stewartstown Road),329319,371369,-6.001065955,Belfast Metro Ops,54.5740563334,,,active,,BusCoachTramOnStreetPoint,,
700000000347,Knock Eden,335315,371241,-5.908473219,Belfast Metro Ops,54.5713408695,,,active,,BusCoachTramOnStreetPoint,,
700000000348,St Michael's,329728,371139,-5.9948471059,Belfast Metro Ops,54.5718868986,,,active,,BusCoachTramOnStreetPoint,,
700000000349,Rosetta (Knockbreda Road),335039,371118,-5.9127941564,Belfast Metro Ops,54.5703103406,,,active,,BusCoachTramOnStreetPoint,,
700000000350,Bell Steel Road (Stewartstown Road),327747,369416,-6.0261961678,Belfast Metro Ops,54.5569286721,,,active,,BusCoachTramOnStreetPoint,,
700000000351,Glendale Park,335391,369608,-5.9080371973,Belfast Metro Ops,54.5566668596,,,active,,BusCoachTramOnStreetPoint,,
700000000352,Bell Steel Road (Woodside),327491,369355,-6.0301865504,Belfast Metro Ops,54.5564385501,,,active,,BusCoachTramOnStreetPoint,,
700000000353,Cairnshill Court,335691,368562,-5.9038979339,Belfast Metro Ops,54.5471907025,,,active,,BusCoachTramOnStreetPoint,,
700000000354,Bell Steel Road (Brian's Well Road),327394,369655,-6.0315551149,Belfast Metro Ops,54.559156279,,,active,,BusCoachTramOnStreetPoint,,
